Transaction ID,Car ID,Customer ID,Rental Start Date,Rental End Date,Rental Duration (hours),Car Type,Rental Price ($),Payment Method
294,953,1589,2023-07-09 04:43:57,2023-07-16 03:45:58,23,Truck,575,Credit Card
295,88,3482,2023-10-16 08:56:21,2023-10-22 13:08:04,4,Convertible,120,Credit Card
296,543,1333,2023-01-01 13:29:34,2023-01-04 01:58:45,12,Convertible,360,Credit Card
297,329,2280,2023-04-11 03:18:19,2023-04-17 12:44:10,9,SUV,180,Cash
298,849,3146,2023-05-14 12:40:08,2023-05-21 08:14:32,19,Sedan,285,Mobile Payment
299,765,434,2023-12-19 00:44:43,2023-12-24 18:42:28,17,SUV,340,Cash
300,938,4525,2023-08-16 12:26:07,2023-08-18 19:51:45,7,Sedan,105,Credit Card
301,406,4880,2023-12-22 06:24:15,2023-12-28 04:12:10,21,Convertible,630,Cash
302,470,105,2023-09-07 15:09:06,2023-09-12 16:54:46,1,Convertible,30,Mobile Payment
303,115,564,2023-08-08 16:55:26,2023-08-11 19:07:47,2,SUV,40,Mobile Payment
304,943,3026,2023-04-05 03:30:46,2023-04-08 04:04:07,0,Truck,0,Credit Card
305,991,1363,2023-08-18 23:49:47,2023-08-25 09:20:17,9,Truck,225,Debit Card
306,577,2487,2023-01-04 06:36:31,2023-01-09 07:24:00,0,Convertible,0,Cash
307,472,4253,2023-09-21 17:31:58,2023-09-22 19:13:30,1,Convertible,30,Cash
308,322,3827,2023-02-21 20:44:25,2023-02-26 08:37:48,11,Truck,275,Debit Card
309,660,1450,2023-09-28 16:28:57,2023-10-03 18:25:22,1,SUV,20,Credit Card
310,449,4778,2023-04-18 18:02:51,2023-04-24 10:33:49,16,Convertible,480,Debit Card
311,204,4241,2023-05-18 06:48:19,2023-05-23 13:02:41,6,Sedan,90,Mobile Payment
312,506,52,2023-12-06 21:58:04,2023-12-09 14:46:33,16,Truck,400,Mobile Payment
313,898,4805,2023-03-02 19:39:56,2023-03-03 14:00:26,18,Convertible,540,Cash
314,287,2974,2023-01-31 15:06:40,2023-02-03 15:55:09,0,Sedan,0,Mobile Payment
315,891,2272,2023-06-03 08:51:27,2023-06-09 11:11:25,2,Sedan,30,Credit Card
316,242,2420,2023-02-25 21:48:27,2023-02-27 21:29:54,23,Convertible,690,Mobile Payment
317,717,4014,2023-01-02 06:10:19,2023-01-04 09:40:42,3,Truck,75,Mobile Payment
318,969,4871,2023-10-09 14:52:48,2023-10-09 23:26:17,8,SUV,160,Cash
319,956,3845,2023-05-03 12:58:49,2023-05-09 15:01:58,2,Sedan,30,Cash
320,135,4115,2023-09-25 19:58:28,2023-09-29 00:20:09,4,Truck,100,Cash
321,928,4955,2023-01-27 18:36:36,2023-01-27 21:56:23,3,Sedan,45,Debit Card
322,359,4334,2023-07-19 10:42:08,2023-07-25 15:12:55,4,Convertible,120,Mobile Payment
323,106,3427,2023-02-18 10:10:01,2023-02-21 10:43:56,0,Convertible,0,Credit Card
324,707,3991,2023-06-13 08:16:04,2023-06-18 17:51:12,9,Convertible,270,Mobile Payment
325,664,2032,2023-12-08 23:40:09,2023-12-15 15:26:12,15,Convertible,450,Mobile Payment
326,983,3909,2023-05-16 17:42:11,2023-05-19 13:36:20,19,Truck,475,Cash
327,392,2449,2023-06-10 00:07:56,2023-06-10 20:17:36,20,SUV,400,Cash
328,59,4935,2023-06-26 06:29:33,2023-06-26 16:26:09,9,Sedan,135,Debit Card
329,809,3345,2023-08-22 15:44:05,2023-08-25 13:47:35,22,SUV,440,Debit Card
330,37,40,2023-12-25 10:46:49,2023-12-31 18:07:28,7,SUV,140,Debit Card
331,860,221,2023-02-04 13:13:00,2023-02-07 00:57:20,11,Convertible,330,Debit Card
332,261,4593,2023-03-11 09:36:01,2023-03-15 13:47:59,4,SUV,80,Credit Card
333,584,2552,2023-03-28 21:15:12,2023-04-04 07:13:45,9,Sedan,135,Cash
334,596,3874,2023-05-03 00:18:02,2023-05-07 21:42:13,21,Sedan,315,Cash
335,752,1356,2023-06-22 03:51:34,2023-06-28 04:30:31,0,SUV,0,Credit Card
336,203,2525,2023-11-12 10:17:54,2023-11-13 07:02:21,20,Truck,500,Mobile Payment
337,946,1379,2023-10-14 18:22:33,2023-10-20 07:54:33,13,Truck,325,Debit Card
338,415,1517,2023-03-14 20:22:46,2023-03-15 13:04:08,16,Truck,400,Mobile Payment
339,479,2505,2023-06-06 13:38:06,2023-06-08 10:57:29,21,Sedan,315,Debit Card
340,792,2640,2023-08-18 12:32:30,2023-08-20 08:46:23,20,Truck,500,Mobile Payment
341,531,3441,2023-01-05 07:01:14,2023-01-07 22:19:51,15,SUV,300,Cash
342,887,1803,2023-06-06 15:11:13,2023-06-13 05:24:20,14,Convertible,420,Cash
343,188,1897,2023-01-06 08:15:51,2023-01-09 07:50:37,23,Sedan,345,Debit Card
344,8,2758,2023-01-22 01:54:12,2023-01-23 07:15:25,5,Truck,125,Mobile Payment
345,464,3078,2023-11-29 12:24:29,2023-12-04 22:11:06,9,Convertible,270,Cash
346,86,3392,2023-03-18 10:32:29,2023-03-23 04:31:25,17,SUV,340,Mobile Payment
347,200,3658,2023-11-06 19:08:13,2023-11-07 06:50:36,11,Convertible,330,Mobile Payment
348,736,4744,2023-04-21 12:33:28,2023-04-25 18:53:28,6,Sedan,90,Mobile Payment
349,166,2827,2023-01-12 06:18:24,2023-01-17 16:26:23,10,Truck,250,Mobile Payment
350,157,1023,2023-04-07 16:45:28,2023-04-09 11:18:36,18,Sedan,270,Cash
351,271,997,2023-07-26 11:20:51,2023-07-26 20:16:15,8,Sedan,120,Cash
352,953,4609,2023-01-02 15:03:01,2023-01-03 04:04:46,13,Convertible,390,Credit Card
353,782,2535,2023-03-22 22:13:25,2023-03-26 22:47:00,0,Truck,0,Debit Card
354,233,3266,2023-11-08 07:15:45,2023-11-12 12:29:45,5,Truck,125,Cash
355,901,2868,2023-09-08 10:47:39,2023-09-14 02:36:12,15,SUV,300,Cash
356,985,213,2023-11-03 10:05:09,2023-11-09 12:24:58,2,Truck,50,Mobile Payment
357,267,1270,2023-12-25 18:57:17,2023-12-29 03:24:23,8,Truck,200,Credit Card
358,406,2894,2023-05-13 18:38:04,2023-05-19 06:07:23,11,Convertible,330,Cash
359,726,1267,2023-11-13 16:51:41,2023-11-20 04:18:50,11,SUV,220,Cash
360,538,962,2023-10-02 19:06:37,2023-10-05 22:22:39,3,Convertible,90,Debit Card
361,654,2047,2023-12-29 06:15:56,2024-01-04 10:50:40,4,SUV,80,Credit Card
362,432,2625,2023-06-11 21:56:19,2023-06-18 20:43:01,22,Sedan,330,Cash
363,575,1721,2023-01-24 08:50:52,2023-01-27 20:25:32,11,Sedan,165,Credit Card
364,519,2079,2023-09-16 15:05:40,2023-09-22 08:44:57,17,Truck,425,Cash
365,766,853,2023-01-28 23:04:26,2023-02-03 21:39:47,22,Sedan,330,Credit Card
366,279,3033,2023-05-04 17:48:49,2023-05-08 23:48:40,5,Sedan,75,Cash
367,595,3230,2023-09-22 21:10:54,2023-09-29 04:52:57,7,Truck,175,Mobile Payment
368,548,3231,2023-01-19 22:28:52,2023-01-20 19:59:30,21,SUV,420,Credit Card
369,941,1084,2023-06-28 08:51:05,2023-07-02 09:22:46,0,SUV,0,Cash
370,436,4658,2023-06-08 22:59:29,2023-06-14 07:59:00,8,Convertible,240,Mobile Payment
371,802,2203,2023-07-17 22:36:38,2023-07-24 17:09:37,18,Convertible,540,Cash
372,648,3467,2023-01-15 11:03:19,2023-01-20 05:15:21,18,Truck,450,Credit Card
373,633,3939,2023-04-18 09:53:14,2023-04-24 15:20:49,5,Sedan,75,Credit Card
374,286,4560,2023-08-03 08:33:04,2023-08-09 01:11:16,16,Sedan,240,Cash
375,946,1760,2023-12-10 07:52:55,2023-12-12 19:40:35,11,SUV,220,Debit Card
376,410,2887,2023-04-13 21:41:20,2023-04-20 03:55:50,6,Truck,150,Mobile Payment
377,774,1688,2023-02-18 00:52:07,2023-02-22 05:09:47,4,SUV,80,Cash
378,670,1292,2023-05-14 07:36:30,2023-05-18 18:23:45,10,Truck,250,Cash
379,606,4284,2023-06-30 15:30:09,2023-07-07 03:51:30,12,SUV,240,Cash
380,618,3000,2023-12-16 23:17:54,2023-12-18 10:18:01,11,Convertible,330,Cash
381,232,1017,2023-08-16 09:44:27,2023-08-17 21:36:57,11,Truck,275,Debit Card
382,829,10,2023-05-07 22:49:41,2023-05-14 08:08:29,9,Convertible,270,Credit Card
383,748,901,2023-03-02 03:12:29,2023-03-08 01:39:26,22,Sedan,330,Debit Card
384,439,483,2023-04-19 18:36:05,2023-04-23 21:39:09,3,Truck,75,Credit Card
385,161,1036,2023-08-07 10:23:23,2023-08-09 12:51:33,2,SUV,40,Credit Card
386,428,2071,2023-03-07 16:39:00,2023-03-12 02:40:08,10,Truck,250,Credit Card
387,851,2969,2023-03-10 06:18:35,2023-03-12 18:23:09,12,SUV,240,Mobile Payment
388,992,3822,2023-03-13 03:30:03,2023-03-14 05:30:13,2,SUV,40,Cash
389,897,4864,2023-11-20 23:26:12,2023-11-21 14:36:50,15,Truck,375,Cash
390,622,3365,2023-05-29 03:34:09,2023-06-02 21:48:09,18,Truck,450,Credit Card
391,461,1714,2023-03-19 10:42:37,2023-03-24 19:46:17,9,SUV,180,Mobile Payment
392,323,1785,2023-04-08 14:33:10,2023-04-10 21:01:50,6,Sedan,90,Mobile Payment
393,343,1516,2023-09-01 00:09:49,2023-09-07 16:43:19,16,Sedan,240,Debit Card
394,10,4567,2023-03-24 13:59:53,2023-03-28 21:21:02,7,Sedan,105,Cash
395,787,134,2023-03-25 02:05:16,2023-03-29 21:00:50,18,Truck,450,Debit Card
396,184,1935,2023-04-13 22:04:35,2023-04-17 11:54:00,13,SUV,260,Cash
397,250,4927,2023-08-01 19:37:44,2023-08-05 06:06:21,10,SUV,200,Debit Card
398,454,1541,2023-09-17 09:22:01,2023-09-23 18:59:40,9,Convertible,270,Mobile Payment
399,964,4730,2023-04-19 20:31:19,2023-04-23 02:57:14,6,SUV,120,Credit Card
400,752,4190,2023-11-19 07:28:59,2023-11-20 08:25:25,0,Truck,0,Cash
401,353,231,2023-12-12 01:56:38,2023-12-16 03:33:25,1,Sedan,15,Cash
402,858,608,2023-07-06 00:19:01,2023-07-09 07:01:32,6,Truck,150,Debit Card
403,130,3394,2023-04-27 20:44:30,2023-05-02 03:07:06,6,Convertible,180,Debit Card
404,443,4201,2023-06-17 20:22:27,2023-06-23 09:48:20,13,Sedan,195,Credit Card
405,68,4559,2023-12-13 20:58:01,2023-12-14 10:31:26,13,SUV,260,Credit Card
406,639,1353,2023-12-14 23:16:23,2023-12-15 06:28:09,7,Convertible,210,Cash
407,802,4580,2023-04-03 07:15:51,2023-04-05 07:04:44,23,Convertible,690,Cash
408,530,3219,2023-05-11 19:00:03,2023-05-14 18:34:03,23,Truck,575,Mobile Payment
409,691,1287,2023-05-16 11:07:13,2023-05-17 14:26:59,3,SUV,60,Mobile Payment
410,273,3191,2023-10-05 01:21:19,2023-10-12 00:25:49,23,Truck,575,Debit Card
411,119,3606,2023-06-10 15:38:08,2023-06-13 11:53:09,20,SUV,400,Cash
412,250,1444,2023-04-25 18:57:22,2023-04-29 16:20:15,21,Sedan,315,Cash
413,367,1086,2023-06-05 13:43:57,2023-06-11 20:05:58,6,SUV,120,Debit Card
414,599,728,2023-06-27 15:01:50,2023-07-01 01:19:55,10,Convertible,300,Debit Card
415,79,3351,2023-07-22 19:31:14,2023-07-27 15:40:44,20,Sedan,300,Cash
416,368,2496,2023-11-30 00:25:55,2023-12-03 20:56:51,20,Sedan,300,Debit Card
417,243,2939,2023-12-27 23:21:03,2024-01-03 08:27:35,9,SUV,180,Mobile Payment
418,34,265,2023-10-14 23:33:21,2023-10-16 22:43:26,23,SUV,460,Debit Card
419,861,3655,2023-06-29 07:52:10,2023-07-05 22:08:58,14,Sedan,210,Credit Card
420,756,3216,2023-07-19 03:31:25,2023-07-24 07:20:54,3,Convertible,90,Cash
421,236,3348,2023-09-21 01:15:05,2023-09-21 07:52:46,6,Truck,150,Credit Card
422,394,915,2023-12-16 17:20:42,2023-12-20 21:26:25,4,Convertible,120,Cash
423,98,1078,2023-06-22 22:28:23,2023-06-29 05:17:00,6,SUV,120,Credit Card
424,301,3145,2023-12-10 13:34:47,2023-12-12 19:14:38,5,Convertible,150,Cash
425,600,2637,2023-07-17 14:58:19,2023-07-19 05:34:17,14,Truck,350,Mobile Payment
426,255,1088,2023-04-13 04:22:27,2023-04-14 04:50:28,0,Sedan,0,Cash
427,164,450,2023-10-02 09:42:08,2023-10-09 08:04:02,22,SUV,440,Mobile Payment
428,924,3478,2023-08-25 12:09:38,2023-08-28 01:58:09,13,SUV,260,Cash
429,865,4523,2023-05-11 22:18:25,2023-05-14 04:16:55,5,SUV,100,Debit Card
430,566,4367,2023-06-07 11:58:58,2023-06-09 03:04:20,15,Convertible,450,Mobile Payment
431,300,2659,2023-04-28 18:05:22,2023-05-02 09:55:04,15,Convertible,450,Mobile Payment
432,795,4142,2023-10-10 12:33:49,2023-10-13 05:13:52,16,Truck,400,Debit Card
433,875,3929,2023-08-16 23:01:21,2023-08-20 11:37:23,12,Sedan,180,Debit Card
434,726,3340,2023-04-01 21:55:02,2023-04-04 04:17:11,6,Sedan,90,Credit Card
435,384,2093,2023-03-11 11:21:47,2023-03-17 22:10:34,10,Truck,250,Cash
436,7,2902,2023-11-06 06:54:04,2023-11-10 19:15:09,12,Convertible,360,Cash
437,424,2689,2023-08-17 19:51:55,2023-08-22 20:07:59,0,Convertible,0,Mobile Payment
438,524,1899,2023-04-06 10:57:10,2023-04-09 05:06:53,18,Truck,450,Credit Card
439,441,964,2023-11-14 10:31:36,2023-11-16 00:51:43,14,Truck,350,Cash
440,576,581,2023-09-30 04:15:39,2023-10-01 03:40:21,23,Truck,575,Cash
441,456,4784,2023-01-10 04:03:21,2023-01-10 06:23:09,2,Sedan,30,Mobile Payment
442,398,2569,2023-09-11 11:49:17,2023-09-12 23:24:49,11,Truck,275,Debit Card
443,592,2482,2023-08-17 04:15:14,2023-08-18 15:52:35,11,Convertible,330,Credit Card
444,181,1058,2023-09-03 13:30:38,2023-09-08 17:42:51,4,Truck,100,Mobile Payment
445,645,4999,2023-11-30 13:34:12,2023-12-04 01:09:36,11,Convertible,330,Mobile Payment
446,372,3556,2023-05-11 01:12:55,2023-05-13 18:59:43,17,Sedan,255,Cash
447,852,3648,2023-12-26 03:12:08,2023-12-28 10:03:35,6,Convertible,180,Debit Card
448,141,2444,2023-07-17 06:19:35,2023-07-23 01:07:14,18,Convertible,540,Cash
449,643,2348,2023-04-13 18:08:27,2023-04-16 22:21:40,4,Sedan,60,Credit Card
450,721,3669,2023-07-12 07:14:29,2023-07-13 23:47:42,16,SUV,320,Mobile Payment
451,116,4938,2023-07-25 01:10:30,2023-07-27 15:03:59,13,Sedan,195,Credit Card
452,180,274,2023-03-31 08:31:40,2023-04-03 11:58:58,3,SUV,60,Mobile Payment
453,18,2387,2023-04-21 02:03:26,2023-04-23 16:16:14,14,Sedan,210,Debit Card
454,881,124,2023-03-21 15:35:09,2023-03-26 02:42:52,11,SUV,220,Credit Card
455,466,1262,2023-09-30 17:33:26,2023-10-01 13:13:58,19,SUV,380,Debit Card
456,260,4796,2023-11-12 00:26:24,2023-11-18 12:21:08,11,Sedan,165,Debit Card
457,574,1431,2023-03-23 14:02:52,2023-03-24 13:25:08,23,Sedan,345,Mobile Payment
458,732,2601,2023-04-16 12:29:07,2023-04-16 13:45:50,1,Truck,25,Credit Card
459,66,4280,2023-06-23 02:45:29,2023-06-24 11:52:44,9,SUV,180,Mobile Payment
460,430,1593,2023-11-26 20:18:20,2023-11-28 10:39:36,14,Sedan,210,Mobile Payment
461,823,4249,2023-08-04 22:30:31,2023-08-06 21:37:47,23,Sedan,345,Debit Card
462,663,2831,2023-01-14 06:26:12,2023-01-16 14:17:05,7,Convertible,210,Cash
463,119,3936,2023-11-28 16:23:20,2023-12-05 07:08:53,14,Convertible,420,Mobile Payment
464,852,4215,2023-08-01 05:58:23,2023-08-04 04:10:12,22,Convertible,660,Mobile Payment
465,959,3920,2023-08-13 16:02:03,2023-08-15 03:33:46,11,Sedan,165,Mobile Payment
466,770,1842,2023-04-10 04:10:08,2023-04-14 08:10:40,4,Convertible,120,Cash
467,825,3852,2023-10-11 02:46:58,2023-10-11 15:58:34,13,Sedan,195,Mobile Payment
468,915,1853,2023-10-23 04:15:36,2023-10-24 03:02:23,22,Truck,550,Debit Card
469,112,2948,2023-05-16 12:32:24,2023-05-18 13:09:32,0,Sedan,0,Cash
470,842,738,2023-11-28 23:16:57,2023-12-01 05:38:39,6,Convertible,180,Mobile Payment
471,446,2033,2023-02-15 05:07:57,2023-02-19 03:39:54,22,Sedan,330,Debit Card
472,260,2483,2023-01-23 14:42:08,2023-01-23 21:19:41,6,Sedan,90,Cash
473,670,1292,2023-11-17 04:12:18,2023-11-19 01:26:09,21,Truck,525,Mobile Payment
474,183,4035,2023-12-01 16:46:30,2023-12-05 00:21:47,7,Truck,175,Debit Card
475,798,1050,2023-06-27 05:27:57,2023-07-02 02:24:39,20,Convertible,600,Cash
476,470,2352,2023-08-05 13:43:23,2023-08-08 07:41:52,17,Convertible,510,Cash
477,988,2574,2023-12-03 04:11:57,2023-12-06 15:15:44,11,Convertible,330,Debit Card
478,174,1494,2023-03-24 06:03:35,2023-03-29 17:21:59,11,Truck,275,Debit Card
479,49,2108,2023-01-29 10:25:16,2023-01-30 06:23:08,19,Truck,475,Debit Card
480,265,2588,2023-08-06 23:23:08,2023-08-09 03:27:51,4,Truck,100,Credit Card
481,826,3232,2023-12-29 00:49:47,2024-01-01 12:52:17,12,Truck,300,Credit Card
482,318,1391,2023-11-21 14:46:27,2023-11-26 07:15:26,16,SUV,320,Mobile Payment
483,345,1722,2023-08-17 04:15:46,2023-08-18 00:29:09,20,Convertible,600,Cash
484,840,756,2023-02-27 13:59:57,2023-03-05 13:00:27,23,Convertible,690,Debit Card
485,306,935,2023-07-28 06:09:57,2023-08-03 00:51:43,18,Truck,450,Debit Card
486,780,3671,2023-12-21 06:48:51,2023-12-23 10:27:42,3,SUV,60,Mobile Payment
487,150,4605,2023-08-14 15:18:18,2023-08-21 02:11:25,10,Sedan,150,Debit Card
488,173,782,2023-01-22 13:34:54,2023-01-26 21:44:57,8,Truck,200,Mobile Payment
489,356,726,2023-10-17 01:40:03,2023-10-19 11:31:57,9,Sedan,135,Credit Card
490,478,1375,2023-12-06 23:20:43,2023-12-11 06:28:49,7,Truck,175,Cash
491,543,80,2023-10-12 04:37:19,2023-10-18 23:52:42,19,Convertible,570,Cash
492,325,3155,2023-03-24 20:03:58,2023-03-24 20:59:45,0,Sedan,0,Cash
493,238,1877,2023-09-06 17:11:42,2023-09-13 02:26:28,9,Convertible,270,Debit Card
494,344,1277,2023-10-01 19:49:24,2023-10-04 06:31:36,10,SUV,200,Mobile Payment
495,204,4649,2023-09-30 18:46:57,2023-10-04 10:17:50,15,SUV,300,Debit Card
496,676,4476,2023-04-25 13:36:35,2023-04-29 07:28:33,17,Sedan,255,Cash
497,433,2603,2023-06-12 22:02:56,2023-06-13 09:21:22,11,Sedan,165,Mobile Payment
498,26,4453,2023-02-05 13:45:18,2023-02-07 05:15:41,15,SUV,300,Mobile Payment
499,839,4329,2023-08-01 20:37:54,2023-08-07 23:19:37,2,Convertible,60,Debit Card
500,496,206,2023-09-29 08:52:19,2023-09-29 22:29:42,13,SUV,260,Cash
501,316,3478,2023-07-28 02:06:42,2023-08-02 17:44:36,15,SUV,300,Cash
502,94,4501,2023-05-20 03:54:45,2023-05-25 05:20:25,1,SUV,20,Mobile Payment
503,256,3357,2023-01-13 22:42:07,2023-01-16 23:34:30,0,Sedan,0,Debit Card
504,671,2814,2023-03-22 16:36:11,2023-03-26 05:00:18,12,SUV,240,Credit Card
505,78,1982,2023-12-16 09:33:36,2023-12-16 17:34:50,8,Convertible,240,Credit Card
506,368,3793,2023-02-14 04:30:38,2023-02-15 18:56:10,14,Truck,350,Cash
507,30,163,2023-11-08 23:00:22,2023-11-13 16:57:51,17,Convertible,510,Debit Card
508,318,1772,2023-06-28 18:23:55,2023-07-05 02:04:02,7,Sedan,105,Debit Card
509,525,2573,2023-02-23 00:09:18,2023-02-26 12:17:39,12,Truck,300,Debit Card
510,937,3452,2023-10-26 07:20:57,2023-10-30 05:38:15,22,SUV,440,Debit Card
511,595,4265,2023-07-30 19:37:30,2023-08-02 21:33:59,1,SUV,20,Credit Card
512,315,3395,2023-07-13 12:45:06,2023-07-14 09:47:30,21,Truck,525,Debit Card
513,920,4219,2023-07-26 08:15:31,2023-07-29 09:52:03,1,Truck,25,Credit Card
514,224,4127,2023-08-21 03:53:34,2023-08-24 08:39:47,4,Sedan,60,Debit Card
515,67,1742,2023-06-22 04:52:37,2023-06-23 15:14:18,10,Sedan,150,Cash
516,118,498,2023-07-11 14:43:18,2023-07-14 10:19:08,19,SUV,380,Credit Card
517,453,741,2023-09-03 06:18:43,2023-09-04 23:59:52,17,SUV,340,Cash
518,735,2585,2023-12-21 15:26:53,2023-12-27 16:52:39,1,Convertible,30,Debit Card
519,56,3954,2023-11-02 16:29:42,2023-11-06 14:17:13,21,Truck,525,Debit Card
520,160,4281,2023-11-08 21:50:01,2023-11-09 16:20:35,18,Sedan,270,Credit Card
521,666,2755,2023-02-09 14:09:42,2023-02-12 21:36:23,7,Sedan,105,Debit Card
522,840,2003,2023-03-16 20:26:53,2023-03-19 14:38:39,18,Truck,450,Cash
523,911,3842,2023-04-21 11:57:34,2023-04-24 18:39:19,6,Convertible,180,Mobile Payment
524,730,2095,2023-04-02 08:48:12,2023-04-08 00:44:32,15,Truck,375,Debit Card
525,376,3513,2023-10-13 01:31:19,2023-10-17 12:45:16,11,Truck,275,Debit Card
526,217,1779,2023-04-02 09:06:55,2023-04-09 07:41:50,22,SUV,440,Debit Card
527,451,1373,2023-04-23 12:17:17,2023-04-24 00:00:13,11,Sedan,165,Credit Card
528,903,33,2023-04-05 03:53:48,2023-04-10 07:44:48,3,Truck,75,Debit Card
529,891,2919,2023-07-15 18:13:59,2023-07-20 02:43:12,8,SUV,160,Cash
530,655,2647,2023-12-20 12:33:58,2023-12-22 19:08:24,6,Truck,150,Credit Card
531,158,3736,2023-05-12 04:18:24,2023-05-18 16:25:06,12,Convertible,360,Credit Card
532,275,3778,2023-10-05 03:44:13,2023-10-09 13:38:20,9,Truck,225,Cash
533,563,3562,2023-10-22 14:44:22,2023-10-28 07:13:55,16,SUV,320,Cash
534,197,3433,2023-10-29 09:05:26,2023-11-02 21:34:56,12,SUV,240,Cash
535,720,2184,2023-05-26 21:33:50,2023-05-26 23:56:43,2,Sedan,30,Credit Card
536,809,2403,2023-06-08 02:21:25,2023-06-11 13:42:17,11,Sedan,165,Credit Card
537,775,2973,2023-02-20 10:58:23,2023-02-21 17:41:59,6,Truck,150,Cash
538,957,1040,2023-09-03 19:45:55,2023-09-09 01:32:58,5,SUV,100,Credit Card
539,731,4325,2023-01-27 14:33:25,2023-02-01 13:37:38,23,Sedan,345,Credit Card
540,63,2725,2023-08-09 07:13:25,2023-08-15 01:21:54,18,Sedan,270,Credit Card
541,411,834,2023-02-27 11:24:59,2023-03-01 13:17:45,1,Sedan,15,Cash
542,321,4427,2023-01-01 23:56:07,2023-01-05 19:10:19,19,Sedan,285,Cash
543,217,2608,2023-12-20 00:04:05,2023-12-26 11:00:40,10,Convertible,300,Debit Card
544,853,1450,2023-02-08 14:23:21,2023-02-08 21:26:07,7,Truck,175,Cash
545,619,4996,2023-07-05 15:52:39,2023-07-11 05:49:20,13,SUV,260,Mobile Payment
546,654,2920,2023-05-26 18:29:45,2023-05-27 14:49:41,20,Truck,500,Cash
547,997,663,2023-07-22 23:02:46,2023-07-29 00:52:57,1,Truck,25,Debit Card
548,636,1327,2023-12-26 03:16:26,2023-12-27 11:35:29,8,Sedan,120,Mobile Payment
549,604,3040,2023-09-08 22:23:40,2023-09-11 21:51:45,23,Convertible,690,Credit Card
550,946,2545,2023-08-06 03:43:46,2023-08-09 04:58:25,1,SUV,20,Debit Card
551,368,596,2023-08-05 12:17:19,2023-08-11 11:22:53,23,Sedan,345,Credit Card
552,6,4987,2023-01-18 02:32:41,2023-01-22 04:34:16,2,SUV,40,Cash
553,807,4944,2023-05-01 06:32:46,2023-05-07 01:18:50,18,Truck,450,Debit Card
554,62,1168,2023-08-23 19:00:36,2023-08-27 21:57:15,2,SUV,40,Debit Card
555,658,4265,2023-01-24 04:00:07,2023-01-24 09:34:36,5,Convertible,150,Credit Card
556,879,2397,2023-09-18 20:14:55,2023-09-22 06:33:15,10,Sedan,150,Cash
557,737,3899,2023-12-08 14:49:55,2023-12-11 17:30:41,2,Convertible,60,Credit Card
558,985,2298,2023-04-01 12:42:31,2023-04-07 08:07:27,19,SUV,380,Cash
559,940,3592,2023-02-14 13:23:42,2023-02-16 19:19:21,5,Truck,125,Cash
560,797,4656,2023-02-28 09:36:01,2023-03-03 13:11:35,3,SUV,60,Mobile Payment
561,719,192,2023-09-25 18:05:56,2023-09-27 03:26:32,9,SUV,180,Debit Card
562,901,675,2023-02-08 05:59:44,2023-02-13 00:22:41,18,Sedan,270,Debit Card
563,479,3935,2023-10-04 07:21:07,2023-10-07 10:39:37,3,Convertible,90,Cash
564,83,714,2023-02-01 23:03:29,2023-02-06 08:14:24,9,SUV,180,Mobile Payment
565,2,3650,2023-03-05 20:54:54,2023-03-09 02:48:16,5,Sedan,75,Cash
566,21,3926,2023-03-04 13:13:41,2023-03-05 08:16:16,19,Truck,475,Mobile Payment
567,728,2649,2023-05-05 10:53:06,2023-05-10 01:44:32,14,Truck,350,Debit Card
568,164,4380,2023-02-01 11:08:26,2023-02-04 04:42:11,17,SUV,340,Credit Card
569,547,4294,2023-05-29 15:55:20,2023-06-02 05:28:18,13,SUV,260,Cash
570,438,2019,2023-09-20 07:01:29,2023-09-21 00:25:01,17,Truck,425,Mobile Payment
571,826,2679,2023-01-14 00:18:40,2023-01-17 22:33:07,22,Truck,550,Cash
572,470,1882,2023-07-09 18:19:35,2023-07-11 14:18:11,19,Truck,475,Credit Card
573,519,822,2023-06-09 07:35:49,2023-06-10 02:36:53,19,Sedan,285,Cash
574,486,396,2023-01-25 11:10:11,2023-01-30 04:57:58,17,Sedan,255,Credit Card
575,578,1314,2023-09-15 06:41:46,2023-09-18 01:33:23,18,Sedan,270,Credit Card
576,512,3048,2023-11-25 05:39:29,2023-11-28 00:41:57,19,Truck,475,Credit Card
577,568,4220,2023-08-27 22:20:43,2023-08-28 23:25:57,1,SUV,20,Credit Card
578,934,4202,2023-05-06 04:28:48,2023-05-12 22:19:30,17,Truck,425,Debit Card
579,957,2121,2023-04-17 19:02:59,2023-04-23 11:10:58,16,SUV,320,Cash
580,628,2125,2023-05-01 20:39:39,2023-05-03 10:46:21,14,Sedan,210,Credit Card
581,150,3097,2023-04-10 10:48:46,2023-04-13 02:42:35,15,SUV,300,Credit Card
582,458,3228,2023-02-19 05:24:31,2023-02-24 02:05:21,20,Truck,500,Credit Card
